,breed,tweet_id,timestamp,source,text,name,doggo,floofer,pupper,puppo,favorite_count,retweet_count,rating
1119,Chihuahua,680497766108381184,1451096285,iPhone,Meet Percy. He's a Latvian Yuletide Heineken. Refuses to take off sweater. Kinda feisty.  would keep in pocket ,Percy,0,0,0,0,4577,2137,1.2
1120,kuvasz,680494726643068929,1451095560,iPhone,Here we have uncovered an entire battalion of holiday puppers. Average of  ,0,0,0,0,0,1850,535,1.126
1121,Lakeland_terrier,680473011644985345,1451090383,iPhone,"This is Hector. He thinks he's a hammer. Silly Hector. You're a pupper, not a hammer.  ",Hector,0,0,1,0,2734,833,1.0
1122,Brittany_spaniel,680191257256136705,1451023207,iPhone,Here's a sleepy Christmas pupper  ,0,0,0,1,0,2310,569,1.1
1123,bluetick,680161097740095489,1451016017,iPhone,Meet Goliath. He's an example of irony. Head is phenomenally round. Wants to be an ornament.  would hug gently ,Goliath,0,0,0,0,2494,816,1.2
1124,miniature_poodle,680145970311643136,1451012410,iPhone,Say hello to Kawhi. He was doing fine until his hat fell off. He got it back though.  deep breaths pupper ,Kawhi,0,0,1,0,3896,1942,1.0
1125,Maltese_dog,680130881361686529,1451008812,iPhone,This is Reggie. His Santa hat is a little big.  he's still having fun ,Reggie,0,0,0,0,2481,1060,1.0
1126,pug,680115823365742593,1451005222,iPhone,This is Ozzy. He woke up 2 minutes before he had to be ready for the Christmas party.  classic Ozzy ,Ozzy,0,0,0,0,2926,1015,0.9
1127,golden_retriever,680100725817409536,1451001623,TweetDeck,This pupper is not coming inside until she catches a snowflake on her tongue.  the determination is palpable ,0,0,0,1,0,3833,1520,1.1
1128,Samoyed,680055455951884288,1450990830,TweetDeck,"Meet Sammy. At first I was like ""that's a snowflake. we only rate dogs,"" but he would've melted by now, so  ",Sammy,0,0,0,0,18016,7930,1.0
1129,EntleBucher,679862121895714818,1450944735,iPhone,"""Dammit hooman I'm jus trynna lik the fler""  ",0,0,0,0,0,2644,689,1.1
1130,Airedale,679844490799091713,1450940532,iPhone,This is Willie. He's floating away and needs your assistance. Please someone help Willie.  ,Willie,0,0,0,0,2560,871,1.0
1131,Chihuahua,679828447187857408,1450936707,iPhone,Everybody look at this beautiful pupper  ,0,0,0,1,0,39156,15568,1.3
1132,bloodhound,679777920601223168,1450924660,iPhone,This is Rinna. She's melting.  get inside pupper ,Rinna,0,0,1,0,3338,1254,1.0
1133,French_bulldog,679736210798047232,1450914716,iPhone,This pup's name is Sabertooth (parents must be cool). Ears for days. Jumps unannounced.  would pet diligently ,0,0,0,0,0,2266,897,0.9
1134,boxer,679722016581222400,1450911332,iPhone,This is Mike. He is a Jordanian Frito Pilates. Frowning because he can't see directly in front of him.  ,Mike,0,0,0,0,1788,528,0.8
1135,dalmatian,679530280114372609,1450865618,iPhone,Guys this really needs to stop. We've been over this way too many times. This is a giraffe. We only rate dogs..  ,a,0,0,0,0,5131,2306,0.7
1136,Chihuahua,679511351870550016,1450861105,iPhone,Say hello to William. He makes fun of others because he's terrified of his own deep-seated insecurities.  ,William,0,0,0,0,3643,1435,0.7
1137,Maltese_dog,679475951516934144,1450852665,iPhone,This is Evy. She doesn't want to be a Koala.  ,Evy,0,0,0,0,2263,713,0.9
1138,toy_poodle,679462823135686656,1450849535,iPhone,Meet Hurley. He's the curly one. He hugs every other dog he sees during his walk.  for spreading the love ,Hurley,0,0,0,0,34311,20919,1.1
1139,pug,679158373988876288,1450776949,iPhone,This is Rubio. He has too much skin.  ,Rubio,0,0,0,0,23217,9023,1.1
1140,Italian_greyhound,679148763231985668,1450774657,iPhone,I know everyone's excited for Christmas but that doesn't mean you can send in reindeer. We only rate dogs...  ,0,0,0,0,0,2989,1143,0.8
1141,Scottish_deerhound,679132435750195208,1450770765,iPhone,This is Louis. He's a river dancer. His friends think it's badass. All are very supportive.  for Louis ,Louis,0,0,0,0,3205,1293,1.0
1142,kelpie,679111216690831360,1450765705,iPhone,This is officially the greatest yawn of all time.  ,officially,0,0,0,0,6423,2850,1.2
1143,Eskimo_dog,678991772295516161,1450737228,iPhone,If your Monday isn't going so well just take a look at this. Both  ,0,0,0,0,0,2505,1315,1.2
1144,Labrador_retriever,678969228704284672,1450731853,iPhone,Meet Lola. She's a Metamorphic Chartreuse. Plays with her food. Insubordinate and churlish. Exquisite hardwood  ,Lola,0,0,0,0,1773,517,1.1
1145,Labrador_retriever,678800283649069056,1450691573,iPhone,Here's a pupper with some mean tan lines. Snazzy sweater though  ,0,0,0,1,0,2772,998,1.2
1146,Airedale,678798276842360832,1450691095,iPhone,This is Linda. She fucking hates trees.  ,Linda,0,0,0,0,3754,1324,0.7
1147,Pembroke,678774928607469569,1450685528,iPhone,This is Tug. He's not required to wear the cone he just wants his voice to project more clearly.  ,Tug,0,0,0,0,2998,1024,1.1
1148,Irish_terrier,678764513869611008,1450683045,iPhone,"Meet Wilson. He got caught humping the futon. He's like ""dude, help me out here""  I'd help Wilson out ",Wilson,0,0,0,0,1755,534,1.0
1149,malamute,678755239630127104,1450680834,iPhone,This is Dash. He didn't think the water would be that cold. Damn it Dash it's December. Think a little.  ,Dash,0,0,0,0,7684,3682,1.0
1150,Labrador_retriever,678643457146150913,1450654183,iPhone,Meet Grizz. He just arrived. Couldn't wait until Christmas. Worried bc he saw the swastikas on the carpet.  ,Grizz,0,0,0,0,2219,480,1.0
1151,Staffordshire_bullterrier,678446151570427904,1450607142,iPhone,Touching scene here. Really stirs up the emotions. The bond between father &amp; son. So beautiful.  for both pups ,0,0,0,0,0,4289,1755,1.0
1152,Maltese_dog,678424312106393600,1450601935,iPhone,This is Crystal. She's a shitty fireman. No sense of urgency. People could be dying Crystal.  just irresponsible ,Crystal,0,0,0,0,5830,2835,0.2
1153,schipperke,678410210315247616,1450598573,iPhone,Say hello to Jerome. He can shoot french fries out of his mouth at insane speeds. Deadly af.  ,Jerome,0,0,0,0,4569,2034,1.0
1154,Pembroke,678396796259975168,1450595374,iPhone,These little fellas have opposite facial expressions. Both  ,0,0,0,0,0,1710,466,1.2
1155,miniature_pinscher,678389028614488064,1450593522,iPhone,"This is Bella. She just learned that her final grade in chem was a 92.49 
poor pupper  ",Bella,0,0,1,0,2003,464,1.1
1156,golden_retriever,678341075375947776,1450582089,iPhone,This pupper likes tape.  ,0,0,0,1,0,1865,597,1.2
1157,Norfolk_terrier,678334497360859136,1450580521,iPhone,This is Rosie. She has a snazzy bow tie and a fin for a tail. Probably super fast underwater. Cool socks  ,Rosie,0,0,0,0,1401,297,1.0
1158,Maltese_dog,678278586130948096,1450567191,iPhone,Another spooky pupper here. Most definitely floating. No legs. Probably knows some dark magic.  very spooked ,0,0,0,1,0,12347,6725,1.0
1159,Chihuahua,678255464182861824,1450561678,iPhone,This is Jessifer. She is a Bismoth Teriyaki. Flowers being attacked by hurricanes on bandana (rad).  stellar pup ,Jessifer,0,0,0,0,1701,411,0.9
1160,miniature_pinscher,678021115718029313,1450505805,iPhone,This is Reese. He likes holding hands.  ,Reese,0,0,0,0,14781,7035,1.2
1161,Eskimo_dog,677918531514703872,1450481347,iPhone,"""Everything looks pretty good in there. Make sure to brush your gums. Been flossing? How's school going?"" Both  ",0,0,0,0,0,1448,453,1.0
1162,dalmatian,677895101218201600,1450475761,iPhone,Guys this was terrifying. Really spooked me up. We don't rate ghosts. We rate dogs. Please only send dogs...  ,0,0,0,0,0,5196,2350,0.9
1163,Siberian_husky,677700003327029250,1450429246,iPhone,This is Ralph. He's an interpretive dancer.  ,Ralph,0,0,0,0,3636,1591,1.0
1164,Shih-Tzu,677698403548192770,1450428865,iPhone,This is Sadie. She got her holidays confused.  damn it Sadie ,Sadie,0,0,0,0,1313,356,0.9
1165,Pembroke,677687604918272002,1450426290,iPhone,This was Cindy's face when she heard Susan forgot the snacks for after the kid's soccer game.  ,0,0,0,0,0,2643,932,1.1
1166,Maltese_dog,677673981332312066,1450423042,iPhone,Endangered triangular pup here. Could be a wizard. Caught mid-laugh. No legs. Just fluff. Probably a wizard.  ,0,0,0,0,0,3576,1652,0.9
1167,Chihuahua,677644091929329666,1450415916,iPhone,This is a dog swinging. I really enjoyed it so I hope you all do as well.  ,a,0,0,0,0,2010,877,1.1
1168,basset,677565715327688705,1450397229,iPhone,Contortionist pup here. Inside pentagram. Clearly worships Satan. Known to slowly push fragile stuff off tables  ,0,0,0,0,0,1383,508,0.6
1169,American_Staffordshire_terrier,677547928504967168,1450392989,iPhone,Not much to say here. I just think everyone needs to see this.  ,0,0,0,0,0,7440,4006,1.2
1170,Staffordshire_bullterrier,677530072887205888,1450388731,iPhone,Say hello to Axel. He's a Black Chevy Pinot on wheels. 0 to 60 in 5.7 seconds (if downhill).  I call shotgun ,Axel,0,0,0,0,1142,247,0.9
1171,Lakeland_terrier,677334615166730240,1450342131,iPhone,This dog gave up mid jump.  ,0,0,0,0,0,1457,325,0.9
1172,beagle,677331501395156992,1450341388,iPhone,Meet Humphrey. He's a Northern Polyp Viagra. One ear works. Face stuck like that. Always surprised.  petable af ,Humphrey,0,0,0,0,1170,263,0.9
1173,Blenheim_spaniel,677314812125323265,1450337409,iPhone,"Meet Tassy &amp; Bee. Tassy is pretty chill, but Bee is convinced the Ruffles are haunted.  &amp;  respectively ",Tassy,0,0,0,0,1765,601,1.0
1174,Japanese_spaniel,677301033169788928,1450334124,iPhone,This is Juckson. He's totally on his way to a nascar race.  for Juckson ,Juckson,0,0,0,0,1336,460,0.5
1175,Shetland_sheepdog,677269281705472000,1450326554,iPhone,This is the happiest pupper I've ever seen.  would trade lives with ,the,0,0,1,0,2128,778,1.0
1176,English_setter,677187300187611136,1450307008,iPhone,Here we see a Byzantine Rigatoni. Very aerodynamic. No eyes. Actually not windy here they just look like that.  ,0,0,0,0,0,2924,1015,0.9
1177,malamute,676975532580409345,1450256519,iPhone,This is Cooper. He doesn't know how cheese works. Likes the way it feels on his face. Cheeky tongue slip.  ,Cooper,0,0,0,0,2968,1181,1.1
1178,Labrador_retriever,676957860086095872,1450252305,iPhone, I'd follow this dog into battle no questions asked ,0,0,0,0,0,2356,894,1.0
1179,Welsh_springer_spaniel,676949632774234114,1450250344,iPhone,This is Tyrus. He's a Speckled Centennial Ticonderoga. Terrified of floating red ball. Nifty bandana.  v petable ,Tyrus,0,0,0,0,1387,439,0.8
1180,Pekinese,676946864479084545,1450249684,iPhone,This pups goal was to get all four feet as close to each other as possible. Valiant effort  ,0,0,0,0,0,1817,419,1.2
1181,Chesapeake_Bay_retriever,676936541936185344,1450247223,iPhone,Here we see a rare pouched pupper. Ample storage space. Looks alert. Jumps at random. Kicked open that door.  ,0,0,0,1,0,13612,5419,0.8
1182,Chesapeake_Bay_retriever,676864501615042560,1450230047,iPhone,Meet Ash. He's just a head now. Lost his body during the Third Crusade. Still in good spirits.  would pet well ,Ash,0,0,0,0,2244,786,1.0
1183,Great_Pyrenees,676821958043033607,1450219904,iPhone,Finally some constructive political change in this country.  ,0,0,0,0,0,24723,17255,1.1
1184,Chihuahua,676811746707918848,1450217469,iPhone,Say hello to Penny &amp; Gizmo. They are practicing their caroling. The ambition in the room is tangible.  for both ,Penny,0,0,0,0,1512,466,0.9
1185,Chihuahua,676617503762681856,1450171158,iPhone,I promise this wasn't meant to be a cuteness overload account but ermergerd look at this cozy pupper.  ,0,0,0,1,0,3094,1086,1.3
1186,whippet,676603393314578432,1450167794,iPhone,This is Godzilla pupper. He had a ruff childhood &amp; now deflects that pain outward by terrorizing cities. Tragic  ,Godzilla,0,0,1,0,1251,432,0.9
1187,Boston_bull,676588346097852417,1450164206,iPhone,This is Bubbles. He kinda resembles a fish. Always makes eye contact with u no matter what. Sneaky tongue slip.  ,Bubbles,0,0,0,0,2490,880,0.5
1188,chow,676533798876651520,1450151201,iPhone,ITSOFLUFFAYYYYY  ,0,0,0,0,0,2001,608,1.2
1189,pug,676496375194980353,1450142279,iPhone,Say hello to Griffin. He's upset because his costume for Halloween didn't arrive until today.  cheer up pup ,Griffin,0,0,0,0,1611,592,0.9
1190,golden_retriever,676470639084101634,1450136143,iPhone,Three generations of pupper.  for all ,0,0,0,1,0,12451,5133,1.1
1191,Maltese_dog,676440007570247681,1450128840,iPhone,Hope your Monday isn't too awful. Here's two baseball puppers.  for each ,0,0,0,0,0,1834,735,1.1
1192,golden_retriever,676430933382295552,1450126676,iPhone,"Meet Duke. He's an Urban Parmesan. They know he's scared of the green rubber dog. ""Why u do dis?"" thinks Duke.  ",Duke,0,0,0,0,1491,378,1.0
1193,French_bulldog,676237365392908289,1450080526,iPhone,Say hello to Winston. He has no respect for the system. Much rebellion. I think that's a palm tree... nice.  ,Winston,0,0,0,0,1303,329,0.8
1194,Chihuahua,676191832485810177,1450069670,iPhone,These two pups just met and have instantly bonded. Spectacular scene. Mesmerizing af.  and  for blue dog ,0,0,0,0,0,2434,1129,1.0
1195,Irish_water_spaniel,676146341966438401,1450058824,iPhone,This is Bert. He likes flowers.  ,Bert,0,0,0,0,2049,730,1.0
1196,Shih-Tzu,676101918813499392,1450048233,iPhone,Meet Striker. He's ready for Christmas.  ,Striker,0,0,0,0,2994,1266,1.1
1197,bull_mastiff,676089483918516224,1450045268,iPhone,"""Yes hello I'ma just snag this here toasted bagel real quick. carry on.""  ",0,0,0,0,0,1403,472,0.9
1198,Labrador_retriever,675898130735476737,1449999646,iPhone,I'm sure you've all seen this pupper. Not prepared at all for the flying disc of terror.  ,0,0,0,1,0,1746,643,1.0
1199,Italian_greyhound,675891555769696257,1449998079,iPhone,This is Donny. He's summoning the demon monster Babadook.  Donny please no that won't be a good time for anyone ,Donny,0,0,0,0,2269,957,0.6
1200,West_Highland_white_terrier,675888385639251968,1449997323,iPhone,Breathtaking scene. A father taking care of his newborn pup. Tugs at the heartstrings.  restores my faith ,0,0,0,0,0,2541,1053,1.0
1201,golden_retriever,675870721063669760,1449993111,iPhone,&amp; this is Yoshi. Another world record contender  (what the hell is happening why are there so many contenders?) ,0,0,0,0,0,1750,622,1.1
1202,Labrador_retriever,675853064436391936,1449988901,iPhone,Here we have an entire platoon of puppers. Total score: 88/80 would pet all at once ,0,0,0,0,0,2871,1434,0.0
1203,pug,675845657354215424,1449987135,iPhone,"This is Pepper. She's not fully comfortable riding her imaginary bike yet.  don't worry pupper, it gets easier ",Pepper,0,0,1,0,2436,981,1.0
1204,Pomeranian,675822767435051008,1449981678,iPhone,🎶 HELLO FROM THE OTHER SIIIIIIIIDE 🎶 s ,0,0,0,0,0,1627,581,1.0
1205,basset,675820929667219457,1449981240,iPhone,Here's a handful of sleepy puppers. All look unaware of their surroundings. Lousy guard dogs. Still cute tho s ,0,0,0,0,0,1120,252,1.1
1206,beagle,675798442703122432,1449975879,iPhone,This is Bernie. He just touched a boob for the first time.  ,Bernie,0,0,0,0,10925,3709,1.0
1207,Maltese_dog,675781562965868544,1449971854,iPhone,Say hello to Buddah. He was Waldo for Halloween.  ,Buddah,0,0,0,0,1723,522,1.1
1208,golden_retriever,675740360753160193,1449962031,iPhone,Here's a pupper licking in slow motion.  please enjoy ,0,0,0,1,0,1236,381,1.2
1209,standard_schnauzer,675710890956750848,1449955005,iPhone,This is Lenny. He was just told that he couldn't explore the fish tank.  smh all that work for nothing ,Lenny,0,0,0,0,2013,910,1.2
1210,English_springer,675706639471788032,1449953991,iPhone,This is a Sizzlin Menorah spaniel from Brooklyn named Wylie. Lovable eyes. Chiller as hell.  and I'm out.. poof ,a,0,0,0,0,683,104,1.0
1211,chow,675534494439489536,1449912948,iPhone,Seriously guys?! Only send in dogs. I only rate dogs. This is a baby black bear...  ,a,0,0,0,0,1914,460,1.1
1212,Pembroke,675531475945709568,1449912229,iPhone,This is Ellie AKA Queen Slayer of the Orbs. Very self-motivated. Great yard. Rad foliage.  would pet diligently ,Ellie,0,0,0,0,1250,423,1.0
1213,cocker_spaniel,675522403582218240,1449910066,iPhone,Meet Sammy. He's a Motorola Firefox. Hat under hoodie (must be a half-decent up and coming white rapper)  ,Sammy,0,0,0,0,1107,309,1.0
1214,Scottish_deerhound,675517828909424640,1449908975,iPhone, stay woke ,0,0,0,0,0,1388,498,1.2
1215,vizsla,675497103322386432,1449904034,iPhone,Meet Reggie. He's going for the world record. Must concentrate. Focus up pup.  we all believe in you Reggie ,Reggie,0,0,0,0,3337,1424,1.1
1216,West_Highland_white_terrier,675489971617296384,1449902333,iPhone,RT until we find this dog. Clearly a cool dog (front leg relaxed out window). Looks to be a superb driver.  ,0,0,0,0,0,1375,657,1.0
1217,Labrador_retriever,675432746517426176,1449888690,iPhone,Happy Friday. Here's some golden puppers.  for all ,0,0,0,0,0,1605,619,1.2
1218,Chihuahua,675372240448454658,1449874264,iPhone,"The tail alone is . Great dog, better owner ",0,0,0,0,0,1806,550,1.3
1219,Labrador_retriever,675362609739206656,1449871968,iPhone,This is Daisy. She loves that shoe. Still no seat belt. Super churlish.  the dogs are killing it today ,Daisy,0,0,0,0,1115,254,1.2
